id	Sample_01	Sample_02	Sample_03	Sample_04	Sample_05	Sample_06	Sample_07	Sample_08	Sample_09	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18
class	Control	Control	Control	Control	Control	Control	Control	Control	Control	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs
ENSG00000211659		2			4.807354922	1.584962501	2	1	4.754887502	0					1		1	0
ENSG00000211660					2.321928095													
ENSG00000211662			2		5.906890596	2.807354922		2	5.700439718	0	0			1			0	
ENSG00000211663	2.321928095			0	4.700439718		3.169925001		4.169925001				0	0				
ENSG00000211665		1	0	1	3.169925001				1									
ENSG00000211666						1			1									
ENSG00000211667						2			1.584962501									
ENSG00000211669	2.321928095			1				1.584962501	2.584962501								0	
ENSG00000211670	1				2.584962501				0				0					
ENSG00000211672								0										
ENSG00000211673					4.321928095		1		2.807354922	0	0	2.584962501			0		0	
ENSG00000211685				0									0					
ENSG00000211689		3.584962501	0	2.321928095	2	0		2.807354922	4.700439718	0	3		1				1.584962501	0
ENSG00000211695						3.321928095		2.321928095	3.906890596		0							
ENSG00000211696				1	2.321928095				0		0							
ENSG00000211697						1		1	2		0		1	1		3.169925001		
ENSG00000211698									1	0								
ENSG00000211706	2.807354922				0		2.584962501		3.906890596	0		3.459431619						
ENSG00000211707				0	3.584962501		0	1	2									
ENSG00000211710						1.584962501	2	2.584962501	3.906890596		0							
ENSG00000211713						2.584962501												
ENSG00000211714		3		3	4.64385619	2	1	3.807354922	3.459431619		2		1	2.807354922	0		0	
ENSG00000211716						2.807354922	1.584962501		3.169925001		0							0
ENSG00000211717							1											
ENSG00000211721		2			4.459431619	0	2	2	4.169925001		0							
ENSG00000211724			1				2.321928095		2.807354922									
ENSG00000211725			1		0		1	2	2.321928095									0
ENSG00000211727					3.459431619				1									
ENSG00000211728					0		0		2.807354922		0		0					
ENSG00000211734				3	3.321928095	3	5.209453366	1.584962501	4.95419631		0		0				0	
ENSG00000211745					1.584962501	2.321928095	1		4.169925001		1							
ENSG00000211746						2.584962501		2	4.247927513									
ENSG00000211747			1.584962501		2.321928095	3.459431619	3.321928095	3.700439718	4.807354922	0	1							0
ENSG00000211750						3.700439718	1		2.807354922								0	
ENSG00000211751			2	1.584962501	1.584962501		2		1.584962501		0							
ENSG00000211752				2	2.321928095	0	3.584962501	1.584962501	4.247927513								1	
ENSG00000211753	3.807354922	2.584962501	3.459431619	2.321928095	3.700439718	4.392317423	4.321928095	3.906890596	4.087462841	1.584962501	3.584962501		2.321928095	2.584962501	3.321928095	2.321928095	2	4.459431619
ENSG00000211772	6.459431619	5.392317423	7.098032083	6.169925001	9.259743264	8.475733431	9.451211112	7.62935662	10.55554777	2.321928095	6.599912842	6.906890596	6.22881869	0	4.754887502	3.906890596	5.614709844	5.857980995
ENSG00000211776									2									
ENSG00000211777								0	2.807354922									
ENSG00000211778						1	1	1.584962501	4.584962501									
ENSG00000211779					2.321928095		3		1.584962501									0
ENSG00000211780					3.807354922													1
ENSG00000211782							2.321928095		2.321928095									
ENSG00000211784						0	1.584962501	2	2.321928095									
ENSG00000211785					2	2.584962501			4.459431619							0	0	
ENSG00000211786				1.584962501		0	1.584962501		2.807354922									
ENSG00000211787					2.321928095	2.807354922		0	3.169925001	0	0							
ENSG00000211788					4.247927513		0		4.247927513									
ENSG00000211789							2.807354922		3.700439718									
ENSG00000211790						2	0		3.906890596									
ENSG00000211791					1.584962501	1.584962501	2.807354922		3.169925001									
ENSG00000211792					1.584962501	1.584962501	2.807354922		3.584962501									
ENSG00000211793						1		2.584962501	3.169925001									
ENSG00000211794							1.584962501		2									
ENSG00000211795							0		4.169925001		0							
ENSG00000211796					3.459431619				1									
ENSG00000211797						4.523561956	3.459431619		4.169925001		0				1.584962501			
ENSG00000211798						1			2									
ENSG00000211799									1									
ENSG00000211800					3.169925001	1.584962501	3.321928095		3.321928095									
ENSG00000211801					1.584962501			3	4.700439718									
ENSG00000211802					0													
ENSG00000211803									2									
ENSG00000211804					1	1.584962501	1		1.584962501						0			
ENSG00000211805			3															
ENSG00000211806									0		1							
ENSG00000211807									3.807354922		0							1
ENSG00000211809			3						3.807354922									
ENSG00000211810					3.321928095	1	3.321928095		3.906890596									
ENSG00000211812									0		0							
ENSG00000211814									3.459431619									
ENSG00000211815						3.169925001					1							
ENSG00000211816					2.584962501	1		2	1									
ENSG00000211817							0		2.584962501									1
ENSG00000211818									1									
ENSG00000211820						4.087462841	2											
ENSG00000211821					2.321928095		0	2	4.523561956									
ENSG00000211829	5.977279923	5.523561956	5.392317423	3.700439718	5.285402219	6.169925001	6.266786541	4.169925001	7.330916878	2.321928095	4.247927513		3.169925001	0	3.584962501		3.807354922	5.169925001
ENSG00000211840									1.584962501									
ENSG00000211861																		0
ENSG00000211862									2.584962501									
ENSG00000211874									0									
ENSG00000211882									1									
ENSG00000211890		4.906890596			5.930737338		0		3.584962501	1			3.584962501				1	
ENSG00000211892		0							3.584962501	1			1					2
ENSG00000211893	3.169925001	2			3.906890596	0		1	2.321928095	1	1.584962501		2	1	1			
ENSG00000211895	3.807354922	4.169925001		3.700439718	8.011227255		4.087462841	2	7.087462841	4.247927513			3.321928095	2.584962501	2			1
ENSG00000211896	4.857980995			0	6.658211483		4.087462841		3	3.169925001	1		4.392317423		3		1	2
ENSG00000211897	0	0		0	4.247927513				0		0		1					0
ENSG00000211898	4.459431619		2.807354922	2.321928095	8.082149041	5.169925001	5.426264755	3.807354922	8.330916878				3	0	2	1	5.209453366	2.321928095
ENSG00000211899	4.523561956	0	6.247927513	4.087462841	9.703903573	7	7.900866808	6.807354922	10.27146303	1.584962501	0	4.247927513	4.169925001		3.700439718		5.977279923	4.64385619
ENSG00000211904					0													
ENSG00000211933		2																
ENSG00000211934		1			3.459431619		0		3.807354922	1			0					
ENSG00000211935	5.977279923	4.459431619	6.189824559	4.906890596	4	3	4.087462841	3.906890596	6.930737338	1.584962501	5.044394119		4.087462841	3.700439718	4.169925001	5.044394119	3	4.459431619
ENSG00000211936		0																
ENSG00000211937					0				1.584962501									
ENSG00000211938					5.285402219	1.584962501			4					1				
ENSG00000211939							3.321928095		3.906890596	1			0					
ENSG00000211940	0	2.807354922				3.321928095	2		4.247927513		2		3.584962501			4.169925001	0	2.321928095
ENSG00000211941					4.754887502				3.169925001				0					0
ENSG00000211942					2.584962501				2									
ENSG00000211943					3.807354922				4.321928095									
ENSG00000211944							2											
ENSG00000211945					4.169925001	1	2		3.584962501	0			0				0	
ENSG00000211946									0									
ENSG00000211947		1.584962501			4.754887502		0		3.321928095				0					
ENSG00000211949	1			1	6.189824559	2.807354922		3	4				0				1	
ENSG00000211950					1		1		3.321928095									
ENSG00000211951					1				1									
ENSG00000211952				0														
ENSG00000211953	0				1	0			2						0			
ENSG00000211955					1.584962501			0	0									
ENSG00000211956			0		4.584962501	0	0	1	5.044394119	0							0	
ENSG00000211958					0													
ENSG00000211959	2.584962501	2.584962501		0	4	1	2		4.754887502	1.584962501			1.584962501					0
ENSG00000211962					2.321928095		1.584962501		2.584962501	0			0		0			
ENSG00000211964		0		0	4.459431619	2			1	0							0	
ENSG00000211965									3.321928095									
ENSG00000211966					3.807354922		2.321928095	2	3.321928095				1					0
ENSG00000211967					1.584962501			1	2.807354922									
ENSG00000211968															0			
ENSG00000211970					1.584962501		1		2.807354922	1								
ENSG00000211973					5.459431619	2.321928095	3.321928095	2.807354922	4.95419631	1.584962501			1		0		0	1.584962501
ENSG00000211974					0													
ENSG00000211976												2.807354922					0	
ENSG00000211978					1	1												
ENSG00000212084										0	1					0		
ENSG00000212224	2	4.321928095	3.169925001	2.584962501	2.584962501	2.584962501	3.807354922	1.584962501	4.523561956	3.169925001	4.169925001		4.754887502	4	1.584962501	2.584962501	3.321928095	4.807354922
ENSG00000212398		1.584962501	4.247927513	3.169925001	2.321928095	1	0		1	1.584962501	1.584962501		2.584962501	0	0		0	
ENSG00000212479		3.906890596			3.700439718		2.807354922		3.584962501	1.584962501	0		4.857980995		0	0	1	2
ENSG00000212657					2	1.584962501								0				
ENSG00000212658						0												
ENSG00000212664				0					0				0					
ENSG00000212694	5.321928095	4.169925001	5.357552005	4.584962501	5.209453366	6.022367813	4.95419631	5.087462841	5.857980995	3	4.700439718	3	2.807354922	4.087462841	4.321928095	3.169925001	3.584962501	4.857980995
ENSG00000212766					3.321928095													
ENSG00000212789						0												
ENSG00000212802									0									
ENSG00000212864		1		0					0		1			1	0	0		
ENSG00000212932															0			
ENSG00000212978																		0
ENSG00000213015				1				0										
ENSG00000213020						1	1.584962501	3.807354922		1.584962501	1.584962501		2.321928095		1.584962501			2.807354922
ENSG00000213024							2.584962501											
ENSG00000213047	1.584962501		1			0	2.321928095		5.169925001	1.584962501	1		1	3	3.459431619	3.807354922	2.321928095	3.700439718
ENSG00000213064		4.700439718			5.426264755	5.614709844			4.64385619	1.584962501	3.459431619		4.169925001	1.584962501	4.247927513	4	3.169925001	4.584962501
ENSG00000213066							1											
ENSG00000213079			2.584962501			0		2.321928095	4.321928095	2	2.321928095		2.807354922	4.087462841	0	0		3.906890596
ENSG00000213085						6.459431619	4.700439718	3.807354922	4.459431619	1	4.64385619		7.539158811	3.906890596	2.321928095	4	3.169925001	2.584962501
ENSG00000213096						1.584962501			1.584962501	1			2.321928095	0	0	1.584962501		1
ENSG00000213109							0											0
ENSG00000213113	3																	0
ENSG00000213123							3.321928095		0		0		1					1
ENSG00000213131								0										
ENSG00000213139						1												
ENSG00000213149																0		
ENSG00000213155	0																	
ENSG00000213160																	0	
ENSG00000213190	0			1.584962501		0			1.584962501								0	
ENSG00000213199		0															0	
ENSG00000213203			1	1	2.321928095			3.169925001	3.321928095		1.584962501							
ENSG00000213237						0		0										
ENSG00000213240						0								0	0			
ENSG00000213246	8.276124405	8.321928095	8.339850003	7.312882955	8.247927513	8.839203788	7.781359714	7.64385619	8.087462841	6.491853096	7.366322214	8.499845887	7.392317423	5.459431619	8.139551352	6.845490051	6.50779464	6.906890596
ENSG00000213269	0	0					0					0						
ENSG00000213280																		0
ENSG00000213281	1	4.459431619	1.584962501			4.700439718	5.044394119	2	4.169925001	3	4.906890596		5.781359714	2.807354922	4.64385619	4.392317423	3.584962501	3.321928095
ENSG00000213303						0												
ENSG00000213304																		0
ENSG00000213315					1		1		0					0				0
ENSG00000213337				0		1	1		4.087462841						1			
ENSG00000213339		5.209453366			0				5.491853096	0	2.584962501				2.807354922		2.321928095	2.321928095
ENSG00000213341					2		3.459431619	3.321928095	4	3	3.459431619		2.321928095			4.906890596	3.459431619	3.700439718
ENSG00000213347											0							
ENSG00000213352	0																	
ENSG00000213362	1	1		0		0		1	1.584962501			0	0			0		
ENSG00000213366	7.294620749	8.06608919	4.754887502	5.087462841	7.426264755	8.184875343	5.906890596	4.523561956	6.50779464	6.857980995	6.686500527	7.22881869	5.832890014	5.64385619	6.988684687	5.95419631	5.321928095	7
ENSG00000213371						0				0		1.584962501						
ENSG00000213373											0							
ENSG00000213380	0																	
ENSG00000213390														0				
ENSG00000213397									0									
ENSG00000213398																	0	
ENSG00000213400									0									
ENSG00000213402	3.169925001	2.584962501	3.459431619	2	5.700439718	4.247927513	4.754887502	3.906890596	6.303780748	0	3			1.584962501	2.321928095		1	
ENSG00000213430	0			0	1				1.584962501			0						
ENSG00000213442								1	0									
ENSG00000213445	2.584962501				5.209453366	3.700439718	0		3.807354922	1	0		2.321928095				2	2.584962501
ENSG00000213453			0	0	1	1	0									1		0
ENSG00000213462	2.807354922	2	0	1.584962501	3.459431619	2.807354922	3		3	2.321928095	2.807354922	2.584962501	2.321928095	0	0	2		0
ENSG00000213463		4.169925001	4		3.459431619		1.584962501		3	0	1.584962501		1		2.807354922			
ENSG00000213465	6.741466986	5.426264755	6.189824559	5.523561956	6.087462841	5.321928095	5.129283017	5.357552005	5.614709844	5.169925001	6.285402219	4.169925001	5.700439718	4.906890596	5.426264755	3.321928095	4.392317423	3.584962501
ENSG00000213467	2.584962501	1	0	2	2.321928095	2.807354922	0	0	1.584962501	1	0	1	1		0	0	0	0
ENSG00000213468														1				
ENSG00000213483						2.807354922												
ENSG00000213492						0	0					0				0		
ENSG00000213512																3.169925001		
ENSG00000213516	7.614709844	7.882643049	8.082149041	6.442943496	8.839203788	7.417852515	7.721099189	6.965784285	8.055282436	5.321928095	3.807354922	4.906890596	6.375039431	4.321928095	5	6.426264755	5.64385619	5.906890596
ENSG00000213523	5.087462841	5.672425342	3.459431619	1	4.321928095	5.727920455	6.087462841	4.321928095	6.357552005	3.700439718	5.129283017		5.614709844	2.807354922	4.523561956	4	3.807354922	4.64385619
ENSG00000213539							0											
ENSG00000213543	2				2.321928095	2	1	2.584962501	2.807354922		0					0		0
ENSG00000213551	5.700439718	4.95419631	2.584962501	3.584962501	4.906890596	5.491853096	5.129283017	5.321928095	6.392317423	3.169925001	4.64385619	4.906890596	4.087462841	3.169925001	4.087462841	3.906890596	3.459431619	3.807354922
ENSG00000213553	1.584962501	1			3		1.584962501	1	2.321928095							0		
ENSG00000213585	2	2.807354922		5.95419631	6.584962501	4.95419631	6.584962501	4.906890596	7.375039431	3.584962501	4.807354922		3.584962501	3.321928095	4.087462841	4.700439718	3.169925001	4.906890596
ENSG00000213588					0	0	1.584962501											
ENSG00000213593			3.906890596	2	5.584962501	3.700439718	0	4.700439718	5.672425342	0	1		3.169925001		0		1.584962501	1
ENSG00000213614	1.584962501		2	2.584962501	4.321928095	2.584962501	5.672425342	4.169925001	6.044394119	0	2.807354922	2.807354922	2		1.584962501	1	2.807354922	3.321928095
ENSG00000213619	5.044394119	3.169925001	6.209453366	3.584962501	5.906890596	2.321928095	6.087462841	4.392317423	6.022367813	1.584962501	1.584962501		3.459431619		3.906890596		3.584962501	2.321928095
ENSG00000213621					0													
ENSG00000213625	10.40620501	9.820178962	10.10590851	9.560332834	9.828136484	10.40620501	9.938109326	10.027906	9.184875343	8.584962501	8.994353437	9.118941073	9.324180547	7.321928095	8.945443836	8.550746785	7.62935662	8.479780264
ENSG00000213626	3.807354922		2.807354922	1.584962501	4.392317423		4.247927513		4.857980995		2.807354922		0	0			1.584962501	2
ENSG00000213639			1.584962501	3	2	5.392317423	5	2.807354922	4.700439718	2.807354922	3.584962501	0	4.247927513	2.584962501	1.584962501	4.247927513	2.584962501	2.321928095
ENSG00000213654	9.038918989	9.084808388	9.016808288	8.038918989	9.030667136	9.942514505	9.763212367	9.257387843	9.20701432	8.022367813	9.294620749	7.636624621	9.405141463	7.665335917	8.994353437	8.027905997	7.741466986	8.471675214
ENSG00000213658								0					0					
ENSG00000213672	6.930737338	6.832890014	6.820178962	6.375039431	6.50779464	5.906890596	6.977279923	6.584962501	8.060695932	6.247927513	7.924812504	7.475733431	5.700439718	5.491853096	6.14974712	4.95419631	6.108524457	6.442943496
ENSG00000213676					0	5.906890596	6.988684687	4.247927513	6.599912842	4.247927513	4.584962501		3.584962501	2.807354922	3.906890596	3.700439718	5.087462841	4.857980995
ENSG00000213689	5.209453366	1.584962501	3.169925001	3.700439718	4.700439718	4	4.857980995	2.584962501	4.459431619	1.584962501	2	4.321928095	2	0	2.584962501	2.321928095	1.584962501	3.169925001
ENSG00000213699									1		1.584962501						0	0
ENSG00000213700									0									
ENSG00000213707					1	0	1											
ENSG00000213719	10.6128685	10.33315535	10.03891899	10.03891899	11.33650656	11.89443885	11.75947212	11.48230378	11.8753654	10.02928723	10.91960824	8.661778098	11.00702727	8.836050355	9.82336724	9.710806434	9.908392621	9.964340868
ENSG00000213722		4.700439718	4.807354922	4.807354922	6.189824559	5.781359714	6.918863237	5.087462841	6.658211483	4	4.807354922		4.247927513	1	1.584962501	4.169925001	3.169925001	4.64385619
