Gene_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000259907	0.433069143	-1.342682698	3.001390627	-0.447353532	0.654619821	NA
ENSG00000259953	0.563265144	3.116847442	2.628543492	1.185769782	0.235713228	NA
ENSG00000259986	0.226803714	-0.17195831	3.033377768	-0.056688722	0.954793158	NA
ENSG00000260006	1.206240801	1.476601496	1.765877633	0.836185627	0.403050483	NA
ENSG00000260017	61.30957465	5.090638764	0.55571301	9.160553512	5.16E-20	7.80E-17
ENSG00000260019	3.760295223	-0.339866383	1.242806645	-0.273466822	0.784494393	0.909547076
ENSG00000260032	9.61211007	1.566144781	0.54782094	2.858862572	0.004251629	0.03707388
ENSG00000260065	1.042262407	3.626560355	1.75356214	2.068110547	0.038629629	NA
ENSG00000260077	26.7975315	0.497760404	0.333419741	1.492894221	0.135464878	0.370453304
ENSG00000260078	3.100283574	-0.483192353	1.585170212	-0.304820485	0.760502879	0.897444956
ENSG00000260228	0.384441373	0.211528713	3.026154482	0.06990017	0.944273118	NA
ENSG00000260231	0.45117548	-1.348980849	2.428014971	-0.555590005	0.578491166	NA
ENSG00000260249	6.022468528	0.089700877	0.857283663	0.104633834	0.916666366	0.967691439
ENSG00000260260	0.797709341	1.418749842	2.009213465	0.706122006	0.480112268	NA
ENSG00000260423	7.066398101	0.966943024	0.680617433	1.420685068	0.155408335	0.402515586
ENSG00000260448	0.568755193	-0.755150038	2.998903021	-0.251808755	0.801188889	NA
ENSG00000260479	7.913201461	0.302255093	0.592271037	0.510332388	0.609818616	0.809114607
ENSG00000260487	0.583450115	-1.252206057	2.995992046	-0.417960408	0.675976065	NA
ENSG00000260514	2.755583681	-0.368536895	0.851702791	-0.432705985	0.665228382	0.845060171
ENSG00000260518	0.351430933	-0.156198243	2.543842713	-0.061402477	0.95103868	NA
ENSG00000260528	2.267304833	1.08278619	0.837200816	1.293341059	0.195893126	0.457302685
ENSG00000260549	5.372101632	2.750931184	1.07894754	2.549643131	0.010783324	0.072368084
ENSG00000260618	1.764154106	-1.687098231	1.667982465	-1.011460412	0.311796119	0.585465874
ENSG00000260650	0.485440439	-0.388759815	2.747480026	-0.141496867	0.887477435	NA
ENSG00000260661	71.96643722	-2.017527644	0.433533755	-4.653680648	3.26E-06	0.000139345
ENSG00000260693	0.685660094	-1.093177755	2.025289853	-0.539763606	0.589360069	NA
ENSG00000260792	1.334686603	0.177273185	1.33835245	0.132456279	0.894623403	0.95890184
ENSG00000260831	40.81236201	-1.234060619	0.361389295	-3.414768048	0.000638363	0.009303552
ENSG00000260844	8.909877012	-0.262566	0.797938437	-0.329055461	0.742113768	0.887011971
ENSG00000260855	0.620903396	0.725805908	1.807019881	0.40165906	0.687934958	NA
ENSG00000260877	4.68347354	-0.685204148	0.712345969	-0.961897979	0.336100854	0.609873546
ENSG00000260912	0.885296325	-0.294616794	1.313532385	-0.224293514	0.822528923	NA
ENSG00000260916	3.580805777	-0.225324481	0.68431298	-0.32927109	0.741950794	0.886934186
ENSG00000260923	1.615746928	3.609533456	1.396168927	2.585312842	0.009729068	0.067286529
ENSG00000260929	0.688305208	2.587709143	3.008451927	0.860146416	0.389708338	NA
ENSG00000260930	0.604102941	-2.31212591	2.988096763	-0.773778794	0.439061615	NA
ENSG00000261015	3.043439707	1.615868618	1.090074905	1.482346407	0.138248146	0.374394698
ENSG00000261055	3.896874111	-0.706065861	1.041504288	-0.677928905	0.497816772	0.736773731
ENSG00000261064	7.332693311	-0.416049572	0.519979907	-0.800126248	0.423637655	0.686488491
ENSG00000261118	1.417705288	-0.045607505	1.797967378	-0.025366147	0.979762913	0.991924245
ENSG00000261222	0.470927908	2.108331088	2.794356798	0.754496022	0.450551433	NA
ENSG00000261253	230.7608554	-0.16043928	0.236899335	-0.677246645	0.498249477	0.736773731
ENSG00000261366	1.755602946	-0.736722978	1.036874321	-0.710522927	0.477379919	0.725681554
ENSG00000261377	9.02443367	0.333295154	0.846101143	0.393918808	0.693640984	0.861701264
ENSG00000261390	0.603677778	-1.870934863	2.9901444	-0.625700506	0.531511401	NA
ENSG00000261556	0.641565398	3.315989044	3.005904891	1.103158338	0.26995841	NA
ENSG00000261644	0.282470583	-0.257604288	3.031360997	-0.084979746	0.932277493	NA
ENSG00000261652	0.544348427	0.030781628	2.789501607	0.011034813	0.991195672	NA
ENSG00000261824	0.478454129	-1.50900089	2.839096681	-0.531507398	0.595067216	NA
ENSG00000261840	7.276101622	0.548448945	0.578532004	0.948001046	0.343128922	0.616637388
ENSG00000261879	0.390562614	-1.702691112	3.000405175	-0.56748706	0.570383316	NA
ENSG00000262089	3.778068349	2.672533491	1.00314064	2.664166303	0.00771794	0.057174598
ENSG00000262098	0.302051471	-1.306292514	3.011332804	-0.433792144	0.664439387	NA
ENSG00000262370	1.077786118	4.05703728	2.77144971	1.463868265	0.143229946	NA
ENSG00000262492	1.513506161	-0.783246683	1.97511153	-0.396558205	0.691693278	0.860697857
ENSG00000262823	5.248687173	-0.2762893	0.600571372	-0.460044073	0.645484586	0.832477618
ENSG00000262873	1.922685905	0.949937156	1.207786862	0.786510588	0.431568418	0.692404794
ENSG00000262879	8.497778835	-0.586986417	0.580574643	-1.011043843	0.311995446	0.585694728
ENSG00000262902	8.989811621	0.471080302	0.41333185	1.139714499	0.254405265	0.525657409
ENSG00000262943	0.393225133	0.148637954	3.033377741	0.049000806	0.960918654	NA
ENSG00000263002	2.114860361	-2.01762548	1.873156453	-1.07712598	0.281423988	0.555595985
ENSG00000263004	7.520925812	1.779990677	1.080778778	1.646951914	0.09956793	0.309657568
ENSG00000263006	0.77610886	1.695055421	2.031885748	0.834227723	0.404152672	NA
ENSG00000263072	3.597586344	-1.861387695	0.885187972	-2.102816299	0.035481831	0.163429276
ENSG00000263264	4.199872227	-2.796879099	1.351584179	-2.069334003	0.038514755	0.172147844
ENSG00000263316	0.497174145	2.999346981	3.015176031	0.994750207	0.319857769	NA
ENSG00000263327	3.097673369	2.136745791	1.705592689	1.252787846	0.210282926	0.476052801
ENSG00000263470	8.608323393	-0.205925034	0.786448914	-0.26184159	0.793443573	0.913417888
ENSG00000263563	56.61645131	-0.639492374	0.20544269	-3.112753116	0.00185351	0.020060447
ENSG00000263753	4.443720058	-0.751861043	0.90667869	-0.829247507	0.406964368	0.671724754
ENSG00000264247	0.74329619	-0.18122397	2.003962306	-0.090432824	0.927943274	NA
ENSG00000264278	1.440850361	1.323292257	1.35068067	0.979722511	0.327223111	0.600755721
ENSG00000264364	5.169739381	2.088201687	0.910013814	2.294692296	0.021750765	0.119286881
ENSG00000264538	13.83802158	2.52864899	0.909303937	2.780862247	0.005421474	0.044558837
ENSG00000264630	3.302340195	-0.493220334	1.1032307	-0.44706908	0.654825183	0.837570493
ENSG00000264707	10.76848483	1.870617368	0.908553986	2.058895121	0.039504287	0.17447667
ENSG00000264734	0.740114947	-2.024309294	2.202802811	-0.918969816	0.35811136	NA
ENSG00000264769	0.717291792	-0.98998338	2.682076697	-0.369110765	0.712045166	NA
ENSG00000264808	1.103879775	-2.221324085	1.612656656	-1.377431505	0.168378878	NA
ENSG00000264845	0.5643814	-0.774116464	1.66560051	-0.464767187	0.642098188	NA
ENSG00000264876	0.211809066	-0.257604288	3.031360997	-0.084979746	0.932277493	NA
ENSG00000264920	1.272827689	-0.870415047	1.422442862	-0.611915649	0.540593567	0.76680474
ENSG00000264956	0.408562139	2.6397879	3.024797533	0.872715569	0.382818129	NA
ENSG00000264964	128.3175917	-0.741305837	0.24218302	-3.06093233	0.00220649	0.022872764
ENSG00000264968	1.397503176	0.101505756	1.27685579	0.079496648	0.936637597	0.975228167
ENSG00000265148	35.11515418	0.513109522	0.310010979	1.655133387	0.097897444	0.306161836
ENSG00000265150	0.747705319	3.094710937	1.903783541	1.625558196	0.104043674	NA
ENSG00000265265	0.504468265	-2.049760694	2.992777375	-0.684902496	0.493405451	NA
ENSG00000265399	1.345957667	0.306594328	1.269154886	0.24157361	0.809110572	0.922537453
ENSG00000265458	1.611057113	1.444202461	1.766254818	0.817663707	0.41354924	0.6772878
ENSG00000265728	0.15984984	-0.605424407	3.030742635	-0.199761075	0.841667445	NA
ENSG00000265800	0.474122614	2.844125706	2.714602629	1.047713457	0.294770645	NA
ENSG00000265844	20.3580339	-0.348846474	0.531862704	-0.655895724	0.511891219	0.746917101
ENSG00000265975	0.260912773	-1.160177253	3.015419638	-0.384748192	0.700423987	NA
ENSG00000266053	5.774804776	2.334484869	1.033226905	2.259411615	0.023857793	0.125889109
ENSG00000266088	1.431404062	-2.79544581	2.7987636	-0.998814552	0.317884536	0.591340504
ENSG00000266179	0.454622122	-0.254905488	1.6573925	-0.153799108	0.877768137	NA
ENSG00000266313	1.424901631	0.328865456	1.130590193	0.290879452	0.771143517	0.903477232
ENSG00000266356	120.9269235	-0.967752527	0.200147966	-4.835185423	1.33E-06	6.48E-05
ENSG00000266371	1.435737644	4.441482935	1.787690495	2.484480925	0.012974046	0.082832091
ENSG00000266397	0.257840952	-1.038995241	3.019125788	-0.344137778	0.730742673	NA
ENSG00000266401	117.5975545	-0.450945518	0.303635312	-1.485155053	0.137502755	0.373139023
ENSG00000266402	4.428007098	4.777876944	0.937618867	5.095755976	3.47E-07	2.16E-05
ENSG00000266469	0.212468273	-0.197792285	3.032757843	-0.065218621	0.947999935	NA
ENSG00000266714	4.454644823	1.626707448	1.74908887	0.93003133	0.352354863	0.624809486
ENSG00000266753	0.332437679	1.492691586	2.509594952	0.594793827	0.551981294	NA
ENSG00000266921	1.954435039	-0.683186981	1.239818408	-0.55103794	0.581607667	0.794001006
ENSG00000266935	0.576608635	2.749830048	2.240721558	1.227207387	0.219744654	NA
ENSG00000266972	1.767085184	0.109348649	1.045925932	0.10454722	0.916735097	0.967691439
ENSG00000267002	3.435963254	-1.047626855	1.225784566	-0.85465822	0.392740387	0.659947204
ENSG00000267023	29.03807091	-0.059032943	0.566815859	-0.104148361	0.917051613	0.967691439
ENSG00000267041	2.243016379	3.06329766	1.650355917	1.856143652	0.063433085	0.2338095
ENSG00000267052	0.246116938	-1.080422057	3.017824922	-0.358013498	0.720333212	NA
ENSG00000267069	0.329265511	1.858321345	3.036867282	0.6119205	0.540590358	NA
ENSG00000267080	6.284645607	0.872412914	1.016015696	0.858660863	0.390527649	0.658441953
ENSG00000267098	0.365719197	-1.006357691	3.010786524	-0.334250762	0.738190342	NA
ENSG00000267100	0.262572053	-0.440703492	3.02703572	-0.145589128	0.884245751	NA
ENSG00000267106	3.654106449	-1.220610008	1.171394459	-1.042014497	0.297404958	0.570233239
ENSG00000267107	0.403298867	2.068388199	2.825580715	0.732022337	0.464154934	NA
ENSG00000267121	0.93137431	-1.408540282	2.60034345	-0.541674709	0.588042615	NA
ENSG00000267169	6.692783776	0.609193257	0.622913287	0.977974416	0.328086978	0.601103618
ENSG00000267175	1.058913479	0.09064404	1.454517998	0.062318954	0.950308835	NA
ENSG00000267213	1.482892833	-1.776147516	2.164480055	-0.820588534	0.411880681	0.675899107
ENSG00000267243	71.90136638	-0.563376201	0.435954987	-1.292280665	0.196259965	0.457360925
ENSG00000267254	0.678553318	1.393368999	2.65235422	0.525332924	0.599351773	NA
ENSG00000267278	0.234320383	-0.442024066	3.027001637	-0.146027032	0.883900048	NA
ENSG00000267279	290.4345296	0.638386585	0.205577607	3.105331336	0.00190066	0.02042702
ENSG00000267288	1.814650626	-0.476677783	1.393882717	-0.341978401	0.732367147	0.881350173
ENSG00000267316	256.4758115	-1.076174296	0.315167035	-3.414615669	0.000638721	0.009303552
ENSG00000267321	18.5645075	0.031242505	0.344786584	0.09061404	0.927799276	0.972225473
ENSG00000267361	2.316811577	-0.28118507	1.008038588	-0.278942764	0.78028875	0.907965075
ENSG00000267364	1.936125938	-2.241744763	1.611797005	-1.390835667	0.164275265	0.414690844
ENSG00000267374	0.360442434	-0.999585346	2.939145239	-0.340093893	0.733785821	NA
ENSG00000267382	0	0	0	0	1	NA
ENSG00000267383	0.796368244	1.618461449	1.971460341	0.820945476	0.411677326	NA
ENSG00000267421	0.496209834	1.499226285	2.829187766	0.529914028	0.59617154	NA
ENSG00000267454	5.070116052	-0.459215362	0.784294209	-0.585514156	0.558202051	0.78081065
ENSG00000267470	0.373206395	0.917098299	3.04024357	0.301652903	0.762916674	NA
ENSG00000267488	0.506842505	0.644202316	2.120265718	0.303830935	0.761256697	NA
ENSG00000267506	1.226996575	2.882877387	1.618466646	1.781239913	0.074873266	0.257830403
ENSG00000267519	0.698158158	0.965034245	2.031230699	0.475098297	0.634716913	NA
ENSG00000267541	1.956385483	-0.989224074	0.838281139	-1.180062426	0.237975388	0.507546377
ENSG00000267638	11.17287423	-1.449822628	0.751616073	-1.928940426	0.053738258	0.211866241
ENSG00000267680	0.388135428	0.481483439	2.51300569	0.191596637	0.848058177	NA
ENSG00000267785	5.707874507	-0.227649078	0.645286294	-0.352787717	0.724247593	0.879063564
ENSG00000267871	4.5772405	-0.417403629	0.997065478	-0.418632115	0.675485015	0.852267387
ENSG00000267898	1.207178236	1.622835714	2.218253914	0.731582486	0.464423441	NA
ENSG00000267939	0.753863938	-1.272206708	2.290604473	-0.555402176	0.578619605	NA
ENSG00000268027	0.978976637	0.054731992	1.96855252	0.027803166	0.977819141	NA
ENSG00000268034	0.301104528	0.917098299	3.04024357	0.301652903	0.762916674	NA
ENSG00000268081	26.37122119	-0.65891857	0.787034888	-0.83721647	0.402470901	0.668325947
ENSG00000268119	5.640217206	-0.051363197	0.774898513	-0.066283772	0.947151903	0.979925984
ENSG00000268171	0.706621409	3.432439214	1.843624248	1.861788929	0.062632848	NA
ENSG00000268182	0.444430784	2.837634435	3.019226913	0.939854644	0.347292125	NA
ENSG00000268204	3.720294605	-1.219785833	0.826083736	-1.476588606	0.139785948	0.377709719
ENSG00000268240	0.271240532	1.083073141	3.039025471	0.356388307	0.721549785	NA
ENSG00000268278	0.293890786	-0.087482459	3.027887051	-0.028892247	0.976950529	NA
ENSG00000268362	2.767857172	0.872695013	1.309999757	0.666179522	0.50529636	0.742582526
ENSG00000268423	0.58046607	1.696395279	2.029044021	0.83605642	0.403123164	NA
ENSG00000268433	0.637435006	-1.453736516	2.342898917	-0.62048623	0.534937717	NA
ENSG00000268529	0.270087942	-0.495557269	3.025644278	-0.163785701	0.869899849	NA
ENSG00000268555	186.3176555	0.269122912	0.526216639	0.511429878	0.609050078	0.809089986
ENSG00000268650	0.566814684	0.758605385	1.809724737	0.419182746	0.675082581	NA
ENSG00000268696	0.274752038	0.54586358	3.035320689	0.179837202	0.857280377	NA
ENSG00000268758	0.876925182	1.583694817	1.968279309	0.804608782	0.421045473	NA
ENSG00000268804	0.933114547	-1.697696915	2.525800908	-0.672142017	0.50149329	NA
ENSG00000269028	429.6969162	0.338709838	0.321125977	1.054756894	0.291536524	0.565593341
ENSG00000269051	4.042854221	0.505497306	1.096490113	0.461014012	0.644788552	0.832044478
ENSG00000269194	0.354874284	-0.258443368	2.182081856	-0.118438897	0.905719907	NA
ENSG00000269220	0.597976879	-1.325916794	1.781699916	-0.744186371	0.456763732	NA
ENSG00000269293	33.76923949	0.287718061	0.365957729	0.786205723	0.431746974	0.692446023
ENSG00000269386	0.54877741	-1.728721721	2.280648978	-0.757995526	0.448453661	NA
ENSG00000269399	0.691264044	1.193539219	2.026430228	0.588986091	0.555870604	NA
ENSG00000269439	0.766757976	1.632730281	2.025518823	0.806080034	0.420196703	NA
ENSG00000269487	0.560198264	1.858145097	1.807814804	1.027840403	0.304024907	NA
ENSG00000269580	0.852618596	-2.377920459	2.576638511	-0.922877016	0.3560713	NA
ENSG00000269609	0.448581794	0.188575738	2.490310045	0.075723799	0.939638841	NA
ENSG00000269696	0.34253291	-0.153554987	3.016010162	-0.050913286	0.959394619	NA
ENSG00000269755	0.16577731	-0.638657004	3.03000217	-0.210777738	0.833060711	NA
ENSG00000269811	0.315910568	0.073966866	3.031613313	0.024398516	0.980534732	NA
ENSG00000269834	0.429829111	-1.25884084	3.00357675	-0.419113925	0.675132874	NA
ENSG00000269887	0.842111186	2.508000844	2.19543041	1.142373192	0.25329893	NA
ENSG00000269893	9.528205034	-0.030261928	0.776886402	-0.038952835	0.968927992	0.987946282
ENSG00000269946	2.024587995	-0.171355111	0.913073591	-0.187668456	0.851136559	0.940058177
ENSG00000269948	0.746103966	-0.780589461	2.987905438	-0.261249721	0.793899937	NA
ENSG00000269970	4.173752561	-1.029656561	0.781706148	-1.317191331	0.187774499	0.44558328
ENSG00000269985	1.34531199	-0.988684531	1.944087605	-0.50855966	0.611060911	0.809643808
ENSG00000270019	1.303015024	0.455316978	0.993801969	0.458156647	0.646839904	0.83349923
ENSG00000270028	0.744382109	0.531485111	1.345251521	0.395082335	0.692782126	NA
ENSG00000270049	0.471288461	-0.424919491	3.018270146	-0.140782458	0.888041801	NA
ENSG00000270055	20.58580829	-1.071559467	0.466212567	-2.298435395	0.021537021	0.118545206
ENSG00000270149	1.007817948	-0.899021062	1.415000587	-0.63535031	0.525199968	NA
ENSG00000270164	2.710909131	-1.941062233	1.014547962	-1.913228656	0.055718787	0.216936917
ENSG00000270188	0.255035295	-1.108454211	2.677685627	-0.413959802	0.678903547	NA
ENSG00000270225	2.198939006	-0.183839277	0.826457501	-0.222442505	0.823969426	0.928675406
ENSG00000270230	0.678482273	-0.17030216	1.33876601	-0.127208309	0.898775529	NA
ENSG00000270307	1.741141714	0.017288629	0.886572156	0.019500533	0.984441812	0.993129852
ENSG00000270344	0.548646758	0.815703067	2.39285881	0.340890597	0.733185944	NA
ENSG00000270346	2.236049396	-0.335938766	1.117541225	-0.300605256	0.763715523	0.898839002
ENSG00000270388	0.571490327	-0.352170716	1.643902097	-0.214228521	0.830368855	NA
ENSG00000270504	0.247333738	0.096563689	3.032138458	0.031846728	0.974594282	NA
ENSG00000270505	1.209524815	-2.559671556	1.656135637	-1.545568793	0.122208743	NA
ENSG00000270532	2.851437262	-1.520087	0.856745328	-1.774257705	0.076020533	0.260575951
ENSG00000270605	0.353570545	-1.571438922	3.003791892	-0.523151729	0.60086867	NA
ENSG00000270672	5.786641735	0.32835876	0.541658502	0.606209925	0.544375363	0.76942914
ENSG00000270820	9.563551641	-0.098521663	0.596355441	-0.165206279	0.868781623	0.948446982
ENSG00000270906	4.235866875	-0.637256195	0.648264499	-0.983018807	0.325598182	0.598968433
ENSG00000271043	151.7497833	0.486758515	0.324968531	1.497863544	0.134168707	0.368465743
ENSG00000271070	0.289910942	-0.543838659	3.024459939	-0.179813478	0.857299002	NA
ENSG00000271109	0.433147278	-1.848277107	2.996985177	-0.616712128	0.53742462	NA
ENSG00000271133	3.71796455	0.176423814	1.117316506	0.157899586	0.874535924	0.95108317
ENSG00000271147	7.079603281	-0.38270567	0.891401485	-0.429330303	0.667682867	0.84722784
ENSG00000271207	2.280811081	-3.087008589	0.94153062	-3.2787129	0.001042817	0.01326955
ENSG00000271220	0.553161063	1.599126966	2.358434188	0.678046042	0.497742501	NA
ENSG00000271288	2.996588858	-1.117468593	1.02434116	-1.09091447	0.275310519	0.549470412
ENSG00000271335	2.710535408	0.400518047	0.937328716	0.427297319	0.669162785	0.848220707
ENSG00000271361	0.521207193	-2.106676723	2.991689655	-0.704176224	0.481323036	NA
ENSG00000271430	0.349331549	0.288749849	3.028148436	0.095355249	0.92403266	NA
ENSG00000271543	0.220362346	-0.935772903	3.02252786	-0.30959943	0.75686559	NA
ENSG00000271605	7.220838223	-0.044153246	1.104429299	-0.039978337	0.968110397	0.987711475
ENSG00000271609	0.896889796	-0.882651485	1.294306387	-0.681949416	0.495270937	NA
ENSG00000271687	1.094090766	-0.015927521	1.079404601	-0.01475584	0.98822697	NA
ENSG00000271736	1.143250887	0.75410244	1.738686126	0.433719709	0.664491993	NA
ENSG00000271826	0	0	0	0	1	NA
ENSG00000271856	10.23342034	0.657916632	0.657079097	1.001274633	0.316694053	0.590137417
ENSG00000272047	46.98930952	0.969859033	0.276415721	3.508697081	0.000450307	0.007170098
